Gilt Purchase Auction Data,,,,,,,,,,,,,,,
Attribution: Bank of England,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Operation date,Settlement date,ISIN,"Bond
",Total offers received (proceeds £mn),Total allocation (proceeds £mn),Total allocation (nominal £mn),Allocation of which non-competitive (nominal £mn),Weighted Average Accepted Yield (%),Weighted Average Accepted Price,Highest accepted price,Allocated at highest price (%),Lowest accepted price,"Tail (a)
",,
22/10/2012,23/10/2012,GB00B1VWPC84,UKT_5_070318,626.0,378.2,310.0,-,0.916,121.363,121.390,100.00,121.350,0.03,,
22/10/2012,23/10/2012,GB00B4YRFP41,UKT_3.75_070919,1145.0,217.6,186.0,-,1.234,116.533,116.550,100.00,116.510,0.02,,
23/10/2012,24/10/2012,GB00B16NNR78,UKT_4.25_071227,310.5,159.5,127.0,-,2.357,123.965,124.010,100.00,123.929,0.05,,
23/10/2012,24/10/2012,GB0002404191,UKT_6_071228,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/10/2012,24/10/2012,GB00B24FF097,UKT_4.75_071230,79.6,79.6,60.0,-,2.599,130.920,130.920,100.00,130.920,0.00,,
23/10/2012,24/10/2012,GB0004893086,UKT_4.25_070632,119.5,92.1,74.0,-,2.739,122.811,122.820,100.00,122.750,0.01,,
23/10/2012,24/10/2012,GB00B52WS153,UKT_4.5_070934,139.3,120.3,95.0,-,2.885,126.049,126.080,100.00,125.957,0.03,,
23/10/2012,24/10/2012,GB0032452392,UKT_4.25_070336,61.0,48.8,40.0,-,2.971,121.431,121.480,100.00,121.370,0.05,,
23/10/2012,24/10/2012,GB00B00NY175,UKT_4.75_071238,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
23/10/2012,24/10/2012,GB00B3KJDS62,UKT_4.25_070939,48.7,48.7,40.0,-,3.089,121.080,121.080,100.00,121.080,0.00,,
23/10/2012,24/10/2012,GB00B6460505,UKT_4.25_071240,222.8,38.0,31.0,-,3.131,120.811,120.900,100.00,120.790,0.09,,
23/10/2012,24/10/2012,GB00B1VWPJ53,UKT_4.5_071242,372.6,127.7,100.0,-,3.155,126.012,126.108,100.00,125.918,0.10,,
23/10/2012,24/10/2012,GB00B128DP45,UKT_4.25_071246,79.8,42.9,35.0,-,3.232,120.956,120.990,100.00,120.950,0.03,,
23/10/2012,24/10/2012,GB00B39R3707,UKT_4.25_071249,12.3,12.3,10.0,-,3.263,121.150,121.150,100.00,121.150,0.00,,
23/10/2012,24/10/2012,GB00B6RNH572,UKT_3.75_220752,111.0,82.5,74.4,-,3.300,109.924,110.099,72.00,109.840,0.17,,
23/10/2012,24/10/2012,GB00B06YGN05,UKT_4.25_071255,193.3,111.9,90.0,-,3.263,122.744,122.780,100.00,122.690,0.04,,
23/10/2012,24/10/2012,GB00B54QLM75,UKT_4_220160,56.0,35.7,30.0,-,3.252,118.000,118.000,100.00,118.000,0.00,,
24/10/2012,25/10/2012,GB00B058DQ55,UKT_4.75_070320,44.9,44.9,36.0,-,1.299,124.172,124.190,100.00,124.150,0.02,,
24/10/2012,25/10/2012,GB00B582JV65,UKT_3.75_070920,284.0,107.2,91.0,-,1.419,117.297,117.299,100.00,117.290,0.00,,
24/10/2012,25/10/2012,GB00B4RMG977,UKT_3.75_070921,538.7,320.1,271.0,-,1.612,117.603,117.620,100.00,117.590,0.02,,
24/10/2012,25/10/2012,GB00B3KJDQ49,UKT_4_070322,1129.4,209.7,174.0,-,1.683,119.997,120.020,100.00,119.950,0.02,,
24/10/2012,25/10/2012,GB00B7L9SL19,UKT_1.75_070922,1105.0,187.6,189.0,-,1.856,99.044,99.060,100.00,99.000,0.02,,
24/10/2012,25/10/2012,GB0030880693,UKT_5_070325,252.2,130.4,98.3,-,2.054,132.033,132.060,16.60,132.020,0.03,,
29/10/2012,30/10/2012,GB00B3QCG246,UKT_2_220116,221.9,126.8,120.0,-,0.413,105.085,105.100,100.00,105.079,0.01,,
29/10/2012,30/10/2012,GB00B0V3WX43,UKT_4_070916,193.9,165.4,145.0,-,0.472,113.457,113.460,100.00,113.440,0.00,,
29/10/2012,30/10/2012,GB00B3Z3K594,UKT_1.75_220117,198.9,15.8,15.0,-,0.622,104.700,104.700,100.00,104.700,0.00,,
29/10/2012,30/10/2012,GB0008931148,UKT_8.75_250817,15.4,15.4,11.0,-,0.695,138.120,138.120,100.00,138.120,0.00,,
29/10/2012,30/10/2012,GB00B7F9S958,UKT_1_070917,374.3,304.3,300.8,-,0.788,101.009,101.030,92.36,100.980,0.02,,
29/10/2012,30/10/2012,GB00B1VWPC84,UKT_5_070318,253.6,153.1,125.0,-,0.842,121.721,121.747,100.00,121.700,0.03,,
29/10/2012,30/10/2012,GB00B39R3F84,UKT_4.5_070319,642.4,319.3,262.0,-,1.043,121.200,121.230,100.00,121.169,0.03,,
29/10/2012,30/10/2012,GB00B4YRFP41,UKT_3.75_070919,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B16NNR78,UKT_4.25_071227,69.3,18.9,15.0,-,2.338,124.207,124.210,100.00,124.200,0.00,,
30/10/2012,31/10/2012,GB0002404191,UKT_6_071228,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B24FF097,UKT_4.75_071230,435.9,267.2,200.0,-,2.550,131.730,131.730,100.00,131.730,0.00,,
30/10/2012,31/10/2012,GB0004893086,UKT_4.25_070632,144.4,18.8,15.0,-,2.679,123.840,123.840,100.00,123.840,0.00,,
30/10/2012,31/10/2012,GB00B52WS153,UKT_4.5_070934,89.6,24.4,19.1,-,2.818,127.292,127.310,70.50,127.240,0.02,,
30/10/2012,31/10/2012,GB0032452392,UKT_4.25_070336,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B00NY175,UKT_4.75_071238,40.2,40.2,30.0,-,2.966,132.247,132.300,100.00,132.220,0.05,,
30/10/2012,31/10/2012,GB00B3KJDS62,UKT_4.25_070939,12.3,12.3,10.0,-,3.022,122.470,122.470,100.00,122.470,0.00,,
30/10/2012,31/10/2012,GB00B6460505,UKT_4.25_071240,271.0,155.1,125.0,-,3.058,122.373,122.440,100.00,122.370,0.07,,
30/10/2012,31/10/2012,GB00B1VWPJ53,UKT_4.5_071242,136.6,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B84Z9V04,UKT_3.25_220144,751.3,526.2,518.0,-,3.173,101.524,101.610,100.00,101.430,0.09,,
30/10/2012,31/10/2012,GB00B128DP45,UKT_4.25_071246,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B39R3707,UKT_4.25_071249,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/10/2012,31/10/2012,GB00B6RNH572,UKT_3.75_220752,11.3,11.3,10.0,-,3.215,111.950,111.950,100.00,111.950,0.00,,
30/10/2012,31/10/2012,GB00B06YGN05,UKT_4.25_071255,157.6,25.3,20.0,-,3.182,124.960,124.960,100.00,124.960,0.00,,
30/10/2012,31/10/2012,GB00B54QLM75,UKT_4_220160,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
31/10/2012,01/11/2012,GB00B058DQ55,UKT_4.75_070320,544.0,281.3,225.0,-,1.274,124.309,124.330,100.00,124.297,0.02,,
31/10/2012,01/11/2012,GB00B582JV65,UKT_3.75_070920,290.6,51.9,44.0,-,1.390,117.489,117.500,100.00,117.470,0.01,,
31/10/2012,01/11/2012,GB00B4RMG977,UKT_3.75_070921,1080.1,149.1,126.0,-,1.586,117.797,117.810,100.00,117.770,0.01,,
31/10/2012,01/11/2012,GB00B3KJDQ49,UKT_4_070322,1486.9,365.8,302.8,-,1.657,120.211,120.230,78.00,120.175,0.02,,
31/10/2012,01/11/2012,GB0030880693,UKT_5_070325,200.9,151.6,114.0,-,2.032,132.265,132.310,100.00,132.250,0.05,,
11/03/2013,12/03/2013,GB00B0V3WX43,UKT_4_070916,399.0,106.7,95.0,-,0.440,112.304,112.305,100.00,112.300,0.00,,
11/03/2013,12/03/2013,GB00B3Z3K594,UKT_1.75_220117,584.2,396.7,379.0,-,0.589,104.430,104.436,100.00,104.430,0.01,,
11/03/2013,12/03/2013,GB0008931148,UKT_8.75_250817,69.2,55.6,41.0,-,0.700,135.277,135.320,100.00,135.270,0.04,,
11/03/2013,12/03/2013,GB00B7F9S958,UKT_1_070917,652.0,33.9,33.6,-,0.780,100.968,100.980,10.29,100.960,0.01,,
11/03/2013,12/03/2013,GB00B1VWPC84,UKT_5_070318,351.1,120.2,100.0,-,0.869,120.115,120.120,100.00,120.110,0.00,,
11/03/2013,12/03/2013,GB00B39R3F84,UKT_4.5_070319,281.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/03/2013,12/03/2013,GB00B4YRFP41,UKT_3.75_070919,204.6,80.9,70.0,-,1.261,115.453,115.460,100.00,115.420,0.01,,
11/03/2013,12/03/2013,GB00B058DQ55,UKT_4.75_070320,1081.1,305.9,250.0,-,1.391,122.286,122.300,100.00,122.270,0.01,,
12/03/2013,13/03/2013,GB0002404191,UKT_6_071228,94.6,43.6,30.0,-,2.586,143.907,143.910,100.00,143.900,0.00,,
12/03/2013,13/03/2013,GB00B24FF097,UKT_4.75_071230,384.7,160.2,125.0,-,2.811,126.926,126.940,100.00,126.900,0.01,,
12/03/2013,13/03/2013,GB0004893086,UKT_4.25_070632,476.7,331.7,275.0,-,2.917,119.513,119.560,100.00,119.500,0.05,,
12/03/2013,13/03/2013,GB00B52WS153,UKT_4.5_070934,123.1,123.1,100.0,-,3.036,122.980,122.980,100.00,122.980,0.00,,
12/03/2013,13/03/2013,GB0032452392,UKT_4.25_070336,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
12/03/2013,13/03/2013,GB00B00NY175,UKT_4.75_071238,109.4,103.0,80.0,-,3.178,127.490,127.490,100.00,127.490,0.00,,
12/03/2013,13/03/2013,GB00B3KJDS62,UKT_4.25_070939,59.0,59.0,50.0,-,3.234,117.990,117.990,100.00,117.990,0.00,,
12/03/2013,13/03/2013,GB00B6460505,UKT_4.25_071240,47.6,23.8,20.0,-,3.265,117.870,117.870,100.00,117.870,0.00,,
12/03/2013,13/03/2013,GB00B1VWPJ53,UKT_4.5_071242,644.1,90.3,72.7,-,3.283,122.980,122.990,93.43,122.960,0.01,,
12/03/2013,13/03/2013,GB00B84Z9V04,UKT_3.25_220144,216.2,14.7,15.0,-,3.369,97.720,97.720,100.00,97.720,0.00,,
12/03/2013,13/03/2013,GB00B128DP45,UKT_4.25_071246,53.5,35.7,30.0,-,3.364,117.790,117.790,100.00,117.790,0.00,,
12/03/2013,13/03/2013,GB00B39R3707,UKT_4.25_071249,65.7,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
12/03/2013,13/03/2013,GB00B06YGN05,UKT_4.25_071255,157.3,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
12/03/2013,13/03/2013,GB00B54QLM75,UKT_4_220160,229.5,114.7,100.0,-,3.394,114.170,114.170,100.00,114.170,0.00,,
13/03/2013,14/03/2013,GB00B582JV65,UKT_3.75_070920,283.5,174.2,150.0,-,1.473,116.076,116.100,100.00,116.050,0.02,,
13/03/2013,14/03/2013,GB00B4RMG977,UKT_3.75_070921,11.6,11.6,10.0,-,1.714,116.010,116.010,100.00,116.010,0.00,,
13/03/2013,14/03/2013,GB00B3KJDQ49,UKT_4_070322,437.1,336.6,285.0,-,1.816,118.021,118.050,100.00,117.980,0.03,,
13/03/2013,14/03/2013,GB00B7L9SL19,UKT_1.75_070922,720.0,147.6,150.2,-,1.958,98.210,98.247,26.00,98.200,0.04,,
13/03/2013,14/03/2013,GB0030880693,UKT_5_070325,906.9,129.0,100.0,-,2.239,128.876,128.900,100.00,128.840,0.02,,
13/03/2013,14/03/2013,GB00B16NNR78,UKT_4.25_071227,556.2,301.1,248.0,-,2.587,120.259,120.319,100.00,120.240,0.06,,
18/03/2013,19/03/2013,GB00B0V3WX43,UKT_4_070916,180.3,67.6,60.0,-,0.374,112.480,112.480,100.00,112.480,0.00,,
18/03/2013,19/03/2013,GB00B3Z3K594,UKT_1.75_220117,409.4,299.2,285.0,-,0.513,104.705,104.720,100.00,104.700,0.02,,
18/03/2013,19/03/2013,GB0008931148,UKT_8.75_250817,136.2,122.5,90.0,-,0.605,135.621,135.630,100.00,135.620,0.01,,
18/03/2013,19/03/2013,GB00B7F9S958,UKT_1_070917,309.2,258.5,255.0,-,0.698,101.326,101.340,100.00,101.305,0.01,,
18/03/2013,19/03/2013,GB00B1VWPC84,UKT_5_070318,60.4,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
18/03/2013,19/03/2013,GB00B8KP6M44,UKT_1.25_220718,56.0,25.4,25.0,-,0.937,101.630,101.630,100.00,101.630,0.00,,
18/03/2013,19/03/2013,GB00B39R3F84,UKT_4.5_070319,162.5,60.1,50.0,-,1.011,120.153,120.155,100.00,120.150,0.00,,
18/03/2013,19/03/2013,GB00B4YRFP41,UKT_3.75_070919,215.3,169.1,145.3,-,1.136,116.254,116.270,93.73,116.235,0.02,,
18/03/2013,19/03/2013,GB00B058DQ55,UKT_4.75_070320,844.2,97.4,79.0,-,1.262,123.196,123.210,100.00,123.177,0.01,,
19/03/2013,20/03/2013,GB0002404191,UKT_6_071228,117.8,88.3,60.0,-,2.484,145.520,145.550,100.00,145.487,0.03,,
19/03/2013,20/03/2013,GB00B24FF097,UKT_4.75_071230,162.5,162.5,125.0,-,2.704,128.647,128.750,100.00,128.609,0.10,,
19/03/2013,20/03/2013,GB0004893086,UKT_4.25_070632,50.3,25.7,21.0,-,2.805,121.347,121.400,100.00,121.289,0.05,,
19/03/2013,20/03/2013,GB00B52WS153,UKT_4.5_070934,212.6,212.6,170.0,-,2.930,124.889,124.900,100.00,124.809,0.01,,
19/03/2013,20/03/2013,GB0032452392,UKT_4.25_070336,66.5,30.1,25.0,-,3.013,120.400,120.400,100.00,120.400,0.00,,
19/03/2013,20/03/2013,GB00B00NY175,UKT_4.75_071238,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
19/03/2013,20/03/2013,GB00B3KJDS62,UKT_4.25_070939,24.0,12.0,10.0,-,3.138,119.900,119.900,100.00,119.900,0.00,,
19/03/2013,20/03/2013,GB00B6460505,UKT_4.25_071240,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
19/03/2013,20/03/2013,GB00B1VWPJ53,UKT_4.5_071242,356.3,148.6,117.8,-,3.199,124.839,124.950,18.00,124.800,0.11,,
19/03/2013,20/03/2013,GB00B84Z9V04,UKT_3.25_220144,15.0,15.0,15.0,-,3.289,99.250,99.340,100.00,99.180,0.09,,
19/03/2013,20/03/2013,GB00B128DP45,UKT_4.25_071246,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
19/03/2013,20/03/2013,GB00B39R3707,UKT_4.25_071249,261.7,24.3,20.0,-,3.299,120.160,120.160,100.00,120.160,0.00,,
19/03/2013,20/03/2013,GB00B06YGN05,UKT_4.25_071255,136.6,25.8,21.0,-,3.308,121.463,121.499,100.00,121.430,0.04,,
19/03/2013,20/03/2013,GB00B54QLM75,UKT_4_220160,389.3,355.1,303.0,-,3.302,116.565,116.700,100.00,116.530,0.14,,
25/03/2013,26/03/2013,GB00B582JV65,UKT_3.75_070920,240.2,240.2,205.0,-,1.349,116.963,117.030,100.00,116.900,0.07,,
25/03/2013,26/03/2013,GB00B4RMG977,UKT_3.75_070921,335.6,304.5,259.5,-,1.574,117.151,117.250,14.00,117.090,0.10,,
25/03/2013,26/03/2013,GB00B3KJDQ49,UKT_4_070322,803.9,149.4,125.0,-,1.666,119.329,119.350,100.00,119.299,0.02,,
25/03/2013,26/03/2013,GB00B7L9SL19,UKT_1.75_070922,959.8,228.7,230.0,-,1.828,99.327,99.390,100.00,99.260,0.06,,
25/03/2013,26/03/2013,GB00B16NNR78,UKT_4.25_071227,653.1,217.2,176.0,-,2.448,122.132,122.250,100.00,122.060,0.12,,
30/09/2013,01/10/2013,GB00B3Z3K594,UKT_1.75_220117,693.6,118.3,115.0,-,0.962,102.558,102.560,100.00,102.554,0.00,,
30/09/2013,01/10/2013,GB0008931148,UKT_8.75_250817,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/09/2013,01/10/2013,GB00B7F9S958,UKT_1_070917,502.2,39.7,40.0,-,1.211,99.190,99.190,100.00,99.190,0.00,,
30/09/2013,01/10/2013,GB00B1VWPC84,UKT_5_070318,413.5,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/09/2013,01/10/2013,GB00B8KP6M44,UKT_1.25_220718,1436.6,387.3,391.2,-,1.521,98.749,98.760,24.00,98.734,0.01,,
30/09/2013,01/10/2013,GB00B39R3F84,UKT_4.5_070319,467.8,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/09/2013,01/10/2013,GB00B4YRFP41,UKT_3.75_070919,390.7,55.7,50.0,-,1.776,111.070,111.070,100.00,111.070,0.00,,
30/09/2013,01/10/2013,GB00B058DQ55,UKT_4.75_070320,366.1,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
30/09/2013,01/10/2013,GB00B582JV65,UKT_3.75_070920,563.9,39.0,35.0,-,2.023,111.120,111.120,100.00,111.120,0.00,,
01/10/2013,02/10/2013,GB0002404191,UKT_6_071228,52.2,41.2,30.0,-,3.064,135.420,135.450,100.00,135.360,0.03,,
01/10/2013,02/10/2013,GB00B24FF097,UKT_4.75_071230,183.3,54.8,45.0,-,3.206,120.271,120.360,100.00,120.220,0.09,,
01/10/2013,02/10/2013,GB0004893086,UKT_4.25_070632,76.0,46.0,40.0,-,3.273,113.573,113.650,100.00,113.520,0.08,,
01/10/2013,02/10/2013,GB00B52WS153,UKT_4.5_070934,35.4,11.8,10.0,-,3.336,117.440,117.440,100.00,117.440,0.00,,
01/10/2013,02/10/2013,GB0032452392,UKT_4.25_070336,21.7,16.0,14.0,-,3.365,113.850,113.870,100.00,113.830,0.02,,
01/10/2013,02/10/2013,GB00B00NY175,UKT_4.75_071238,435.1,6.2,5.0,-,3.385,123.000,123.000,100.00,123.000,0.00,,
01/10/2013,02/10/2013,GB00B3KJDS62,UKT_4.25_070939,45.8,11.4,10.0,-,3.425,114.099,114.099,100.00,114.099,0.00,,
01/10/2013,02/10/2013,GB00B6460505,UKT_4.25_071240,34.9,5.8,5.0,-,3.445,114.130,114.130,100.00,114.130,0.00,,
01/10/2013,02/10/2013,GB00B1VWPJ53,UKT_4.5_071242,12.1,6.0,5.0,-,3.451,119.190,119.190,100.00,119.190,0.00,,
01/10/2013,02/10/2013,GB00B84Z9V04,UKT_3.25_220144,230.6,76.4,80.0,-,3.524,94.924,95.000,100.00,94.860,0.08,,
01/10/2013,02/10/2013,GB00B128DP45,UKT_4.25_071246,99.0,46.5,40.0,-,3.490,114.870,115.000,100.00,114.780,0.13,,
01/10/2013,02/10/2013,GB00B39R3707,UKT_4.25_071249,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
01/10/2013,02/10/2013,GB00B6RNH572,UKT_3.75_220752,191.1,153.8,145.0,-,3.498,105.334,105.510,100.00,105.278,0.18,,
01/10/2013,02/10/2013,GB00B06YGN05,UKT_4.25_071255,155.6,119.9,101.0,-,3.463,117.371,117.540,100.00,117.270,0.17,,
01/10/2013,02/10/2013,GB00B54QLM75,UKT_4_220160,54.4,17.0,15.0,-,3.465,112.300,112.350,100.00,112.250,0.05,,
01/10/2013,02/10/2013,GB00BBJNQY21,UKT_3.5_220768,45.6,27.1,26.8,-,3.487,100.319,100.440,9.00,100.200,0.12,,
03/10/2013,04/10/2013,GB00B4RMG977,UKT_3.75_070921,445.4,166.5,150.0,-,2.266,110.709,110.740,100.00,110.650,0.03,,
03/10/2013,04/10/2013,GB00B3KJDQ49,UKT_4_070322,33.8,33.8,30.0,-,2.355,112.500,112.500,100.00,112.500,0.00,,
03/10/2013,04/10/2013,GB00B7L9SL19,UKT_1.75_070922,1050.2,211.3,225.0,-,2.535,93.766,93.780,100.00,93.750,0.01,,
03/10/2013,04/10/2013,GB0030880693,UKT_5_070325,791.8,216.8,178.1,-,2.803,121.352,121.390,32.40,121.310,0.04,,
03/10/2013,04/10/2013,GB00B16NNR78,UKT_4.25_071227,59.9,11.5,10.0,-,3.050,113.720,113.720,100.00,113.720,0.00,,
10/03/2014,11/03/2014,GB0008931148,UKT_8.75_250817,49.1,23.9,19.0,-,1.232,125.399,125.399,100.00,125.399,0.00,,
10/03/2014,11/03/2014,GB00B7F9S958,UKT_1_070917,391.3,188.1,190.0,-,1.292,99.006,99.020,100.00,98.994,0.01,,
10/03/2014,11/03/2014,GB00B1VWPC84,UKT_5_070318,142.2,102.4,90.0,-,1.447,113.725,113.760,100.00,113.718,0.03,,
10/03/2014,11/03/2014,GB00B8KP6M44,UKT_1.25_220718,998.3,505.4,513.0,-,1.642,98.354,98.370,100.00,98.320,0.02,,
10/03/2014,11/03/2014,GB00B39R3F84,UKT_4.5_070319,638.6,186.3,165.0,-,1.796,112.847,112.880,100.00,112.830,0.03,,
10/03/2014,11/03/2014,GB00B4YRFP41,UKT_3.75_070919,273.6,147.9,135.2,-,1.941,109.374,109.400,54.91,109.354,0.03,,
10/03/2014,11/03/2014,GB00B058DQ55,UKT_4.75_070320,97.9,86.3,75.0,-,2.063,115.063,115.070,100.00,115.050,0.01,,
10/03/2014,11/03/2014,GB00B582JV65,UKT_3.75_070920,224.5,109.5,100.0,-,2.183,109.430,109.440,100.00,109.419,0.01,,
11/03/2014,12/03/2014,GB00B24FF097,UKT_4.75_071230,246.8,48.0,40.0,-,3.287,118.718,118.740,100.00,118.670,0.02,,
11/03/2014,12/03/2014,GB0004893086,UKT_4.25_070632,96.4,51.0,45.0,-,3.347,112.253,112.270,100.00,112.160,0.02,,
11/03/2014,12/03/2014,GB00B52WS153,UKT_4.5_070934,301.4,284.0,245.0,-,3.418,115.850,115.920,100.00,115.800,0.07,,
11/03/2014,12/03/2014,GB0032452392,UKT_4.25_070336,298.0,241.6,215.0,-,3.447,112.311,112.400,100.00,112.230,0.09,,
11/03/2014,12/03/2014,GB00B00NY175,UKT_4.75_071238,36.8,36.8,30.0,-,3.456,121.393,121.420,100.00,121.380,0.03,,
11/03/2014,12/03/2014,GB00B3KJDS62,UKT_4.25_070939,186.3,186.3,165.0,-,3.483,112.881,112.930,100.00,112.820,0.05,,
11/03/2014,12/03/2014,GB00B6460505,UKT_4.25_071240,114.2,90.6,79.4,-,3.498,112.993,113.149,44.00,112.910,0.16,,
11/03/2014,12/03/2014,GB00B1VWPJ53,UKT_4.5_071242,11.9,11.9,10.0,-,3.489,118.240,118.240,100.00,118.240,0.00,,
11/03/2014,12/03/2014,GB00B84Z9V04,UKT_3.25_220144,400.1,140.9,148.0,-,3.533,94.795,94.840,100.00,94.650,0.04,,
11/03/2014,12/03/2014,GB00B128DP45,UKT_4.25_071246,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/03/2014,12/03/2014,GB00B39R3707,UKT_4.25_071249,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/03/2014,12/03/2014,GB00B6RNH572,UKT_3.75_220752,232.9,201.1,190.0,-,3.497,105.325,105.400,100.00,105.200,0.07,,
11/03/2014,12/03/2014,GB00B06YGN05,UKT_4.25_071255,21.4,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/03/2014,12/03/2014,GB00B54QLM75,UKT_4_220160,0.0,0.0,0.0,-,0.000,0.000,0.000,0.00,0.000,0.00,,
11/03/2014,12/03/2014,GB00BBJNQY21,UKT_3.5_220768,57.6,57.6,57.0,-,3.473,100.661,100.700,100.00,100.600,0.04,,
12/03/2014,13/03/2014,GB00B4RMG977,UKT_3.75_070921,137.1,82.2,75.0,-,2.351,109.550,109.570,100.00,109.530,0.02,,
12/03/2014,13/03/2014,GB00B3KJDQ49,UKT_4_070322,122.5,89.1,80.0,-,2.434,111.304,111.330,100.00,111.290,0.03,,
12/03/2014,13/03/2014,GB00B7L9SL19,UKT_1.75_070922,169.7,96.5,103.0,-,2.585,93.676,93.690,100.00,93.660,0.01,,
12/03/2014,13/03/2014,GB00B7Z53659,UKT_2.25_070923,1304.4,621.3,647.0,-,2.733,95.987,96.000,100.00,95.930,0.01,,
12/03/2014,13/03/2014,GB0030880693,UKT_5_070325,1234.7,406.5,338.0,-,2.848,120.179,120.200,100.00,120.129,0.02,,
12/03/2014,13/03/2014,GB00B16NNR78,UKT_4.25_071227,150.7,40.9,35.8,-,3.081,113.004,113.010,26.33,113.000,0.01,,
12/03/2014,13/03/2014,GB0002404191,UKT_6_071228,88.2,13.6,10.0,-,3.105,134.015,134.040,100.00,133.990,0.02,,
17/03/2014,18/03/2014,GB0008931148,UKT_8.75_250817,30.2,23.9,19.0,-,1.181,125.457,125.457,100.00,125.457,0.00,,
17/03/2014,18/03/2014,GB00B7F9S958,UKT_1_070917,119.1,89.3,90.0,-,1.232,99.215,99.220,100.00,99.200,0.00,,
17/03/2014,18/03/2014,GB00B1VWPC84,UKT_5_070318,136.9,57.0,50.0,-,1.380,113.940,113.940,100.00,113.940,0.00,,
17/03/2014,18/03/2014,GB00B8KP6M44,UKT_1.25_220718,1209.0,315.4,319.1,-,1.570,98.659,98.690,1.58,98.640,0.03,,
17/03/2014,18/03/2014,GB00B39R3F84,UKT_4.5_070319,343.8,247.1,218.0,-,1.717,113.205,113.229,100.00,113.189,0.02,,
17/03/2014,18/03/2014,GB00BDV0F150,UKT_1.75_220719,354.6,94.6,95.0,-,1.882,99.330,99.349,100.00,99.319,0.02,,
17/03/2014,18/03/2014,GB00B4YRFP41,UKT_3.75_070919,33.0,5.5,5.0,-,1.861,109.780,109.780,100.00,109.780,0.00,,
17/03/2014,18/03/2014,GB00B058DQ55,UKT_4.75_070320,436.6,197.8,171.0,-,1.978,115.538,115.560,100.00,115.510,0.02,,
17/03/2014,18/03/2014,GB00B582JV65,UKT_3.75_070920,495.7,319.2,290.0,-,2.097,109.955,109.960,100.00,109.930,0.01,,
18/03/2014,19/03/2014,GB00B24FF097,UKT_4.75_071230,276.2,237.2,195.0,-,3.174,120.316,120.380,100.00,120.270,0.06,,
18/03/2014,19/03/2014,GB0004893086,UKT_4.25_070632,78.2,78.2,68.0,-,3.238,113.841,113.890,100.00,113.800,0.05,,
18/03/2014,19/03/2014,GB00B52WS153,UKT_4.5_070934,261.6,173.9,147.6,-,3.307,117.643,117.690,47.00,117.600,0.05,,
18/03/2014,19/03/2014,GB0032452392,UKT_4.25_070336,28.6,17.1,15.0,-,3.343,114.040,114.040,100.00,114.040,0.00,,
18/03/2014,19/03/2014,GB00B00NY175,UKT_4.75_071238,18.7,18.7,15.0,-,3.360,123.210,123.230,100.00,123.200,0.02,,
18/03/2014,19/03/2014,GB00B3KJDS62,UKT_4.25_070939,143.7,57.4,50.0,-,3.390,114.590,114.590,100.00,114.590,0.00,,
18/03/2014,19/03/2014,GB00B6460505,UKT_4.25_071240,127.7,40.6,35.0,-,3.403,114.776,114.810,100.00,114.720,0.03,,
18/03/2014,19/03/2014,GB00B1VWPJ53,UKT_4.5_071242,72.8,72.8,60.0,-,3.403,120.010,120.070,100.00,119.950,0.06,,
